N20140422Q19F75V4	14:02:00	-10:11:18	40	1.321	2014-04-23T07:14:30
N20140422Q19F76V4	14:01:59	-08:14:54	40	1.349	2014-04-23T07:15:40
N20140422Q19F73V5	13:55:32	-07:15:42	40	1.396	2014-04-23T07:16:50
N20140422Q19F74V5	13:55:31	-09:12:06	40	1.376	2014-04-23T07:18:00
N20140422Q19F75V5	14:02:00	-10:11:18	40	1.340	2014-04-23T07:19:10
N20140422Q19F76V5	14:01:59	-08:14:54	40	1.369	2014-04-23T07:20:20
SLEW_QX_QY	14:01:59	-08:14:54	60	1.376	2014-04-23T07:21:50
N20140422Q20F77V1	13:55:18	-10:56:54	40	1.378	2014-04-23T07:23:00
N20140422Q20F78V1	13:55:16	-12:53:18	40	1.361	2014-04-23T07:24:10
N20140422Q20F79V1	14:01:50	-13:52:30	40	1.327	2014-04-23T07:25:20
N20140422Q20F80V1	14:01:48	-11:54:06	40	1.353	2014-04-23T07:26:30
N20140422Q20F77V2	13:55:18	-10:56:54	40	1.401	2014-04-23T07:27:40
N20140422Q20F78V2	13:55:16	-12:53:18	40	1.383	2014-04-23T07:28:50
N20140422Q20F79V2	14:01:50	-13:52:30	40	1.347	2014-04-23T07:30:00
N20140422Q20F80V2	14:01:48	-11:54:06	40	1.374	2014-04-23T07:31:10
N20140422Q20F77V3	13:55:18	-10:56:54	40	1.425	2014-04-23T07:32:20
N20140422Q20F78V3	13:55:16	-12:53:18	40	1.406	2014-04-23T07:33:30
N20140422Q20F79V3	14:01:50	-13:52:30	40	1.368	2014-04-23T07:34:40
N20140422Q20F80V3	14:01:48	-11:54:06	40	1.397	2014-04-23T07:35:50
N20140422Q20F77V4	13:55:18	-10:56:54	40	1.450	2014-04-23T07:37:00
N20140422Q20F78V4	13:55:16	-12:53:18	40	1.431	2014-04-23T07:38:10
N20140422Q20F79V4	14:01:50	-13:52:30	40	1.391	2014-04-23T07:39:20
N20140422Q20F80V4	14:01:48	-11:54:06	40	1.421	2014-04-23T07:40:30
N20140422Q20F77V5	13:55:18	-10:56:54	40	1.477	2014-04-23T07:41:40
N20140422Q20F78V5	13:55:16	-12:53:18	40	1.457	2014-04-23T07:42:50
N20140422Q20F79V5	14:01:50	-13:52:30	40	1.415	2014-04-23T07:44:00
N20140422Q20F80V5	14:01:48	-11:54:06	40	1.446	2014-04-23T07:45:10
SLEW_QX_QY	14:01:48	-11:54:06	60	1.455	2014-04-23T07:46:40
N20140422Q21F81V1	13:54:57	-14:36:06	40	1.465	2014-04-23T07:47:50
N20140422Q21F82V1	13:54:55	-16:34:30	40	1.448	2014-04-23T07:49:00
N20140422Q21F83V1	14:01:36	-17:33:42	40	1.407	2014-04-23T07:50:10
N20140422Q21F84V1	14:01:34	-15:35:18	40	1.435	2014-04-23T07:51:20
N20140422Q21F81V2	13:54:57	-14:36:06	40	1.493	2014-04-23T07:52:30
N20140422Q21F82V2	13:54:55	-16:34:30	40	1.475	2014-04-23T07:53:40
N20140422Q21F83V2	14:01:36	-17:33:42	40	1.432	2014-04-23T07:54:50
N20140422Q21F84V2	14:01:34	-15:35:18	40	1.462	2014-04-23T07:56:00
N20140422Q21F81V3	13:54:57	-14:36:06	40	1.523	2014-04-23T07:57:10
N20140422Q21F82V3	13:54:55	-16:34:30	40	1.504	2014-04-23T07:58:20
N20140422Q21F83V3	14:01:36	-17:33:42	40	1.459	2014-04-23T07:59:30
N20140422Q21F84V3	14:01:34	-15:35:18	40	1.490	2014-04-23T08:00:40
N20140422Q21F81V4	13:54:57	-14:36:06	40	1.555	2014-04-23T08:01:50
N20140422Q21F82V4	13:54:55	-16:34:30	40	1.535	2014-04-23T08:03:00
N20140422Q21F83V4	14:01:36	-17:33:42	40	1.487	2014-04-23T08:04:10
N20140422Q21F84V4	14:01:34	-15:35:18	40	1.520	2014-04-23T08:05:20
N20140422Q21F81V5	13:54:57	-14:36:06	40	1.588	2014-04-23T08:06:30
N20140422Q21F82V5	13:54:55	-16:34:30	40	1.567	2014-04-23T08:07:40
N20140422Q21F83V5	14:01:36	-17:33:42	40	1.516	2014-04-23T08:08:50
N20140422Q21F84V5	14:01:34	-15:35:18	40	1.551	2014-04-23T08:10:00
SLEW_QX_QY	14:01:34	-15:35:18	60	1.562	2014-04-23T08:11:30
N20140422Q22F85V1	13:54:30	-18:17:18	40	1.582	2014-04-23T08:12:40
N20140422Q22F86V1	13:54:27	-20:15:42	40	1.564	2014-04-23T08:13:50
N20140422Q22F87V1	14:01:17	-21:14:54	40	1.514	2014-04-23T08:15:00
N20140422Q22F88V1	14:01:14	-19:16:30	40	1.546	2014-04-23T08:16:10
N20140422Q22F85V2	13:54:30	-18:17:18	40	1.617	2014-04-23T08:17:20
N20140422Q22F86V2	13:54:27	-20:15:42	40	1.599	2014-04-23T08:18:30
N20140422Q22F87V2	14:01:17	-21:14:54	40	1.545	2014-04-23T08:19:40
N20140422Q22F88V2	14:01:14	-19:16:30	40	1.579	2014-04-23T08:20:50
N20140422Q22F85V3	13:54:30	-18:17:18	40	1.654	2014-04-23T08:22:00
N20140422Q22F86V3	13:54:27	-20:15:42	40	1.635	2014-04-23T08:23:10
N20140422Q22F87V3	14:01:17	-21:14:54	40	1.578	2014-04-23T08:24:20
N20140422Q22F88V3	14:01:14	-19:16:30	40	1.614	2014-04-23T08:25:30
N20140422Q22F85V4	13:54:30	-18:17:18	40	1.694	2014-04-23T08:26:40
N20140422Q22F86V4	13:54:27	-20:15:42	40	1.673	2014-04-23T08:27:50
N20140422Q22F87V4	14:01:17	-21:14:54	40	1.613	2014-04-23T08:29:00
N20140422Q22F88V4	14:01:14	-19:16:30	40	1.651	2014-04-23T08:30:10
N20140422Q22F85V5	13:54:30	-18:17:18	40	1.736	2014-04-23T08:31:20
N20140422Q22F86V5	13:54:27	-20:15:42	40	1.713	2014-04-23T08:32:30
N20140422Q22F87V5	14:01:17	-21:14:54	40	1.650	2014-04-23T08:33:40
N20140422Q22F88V5	14:01:14	-19:16:30	40	1.690	2014-04-23T08:34:50
SLEW_QX_QY	14:01:14	-19:16:30	60	1.704	2014-04-23T08:36:20
N20140422Q23F89V1	13:53:56	-21:58:30	40	1.736	2014-04-23T08:37:30
N20140422Q23F90V1	13:53:53	-23:56:54	40	1.716	2014-04-23T08:38:40
N20140422Q23F91V1	14:00:53	-24:54:06	40	1.653	2014-04-23T08:39:50
N20140422Q23F92V1	14:00:50	-22:57:42	40	1.690	2014-04-23T08:41:00
N20140422Q23F89V2	13:53:56	-21:58:30	40	1.780	2014-04-23T08:42:10
N20140422Q23F90V2	13:53:53	-23:56:54	40	1.759	2014-04-23T08:43:20
N20140422Q23F91V2	14:00:53	-24:54:06	40	1.692	2014-04-23T08:44:30
N20140422Q23F92V2	14:00:50	-22:57:42	40	1.732	2014-04-23T08:45:40
N20140422Q23F89V3	13:53:56	-21:58:30	40	1.827	2014-04-23T08:46:50
N20140422Q23F90V3	13:53:53	-23:56:54	40	1.804	2014-04-23T08:48:00
N20140422Q23F91V3	14:00:53	-24:54:06	40	1.733	2014-04-23T08:49:10
N20140422Q23F92V3	14:00:50	-22:57:42	40	1.776	2014-04-23T08:50:20
N20140422Q23F89V4	13:53:56	-21:58:30	40	1.877	2014-04-23T08:51:30
N20140422Q23F90V4	13:53:53	-23:56:54	40	1.853	2014-04-23T08:52:40
N20140422Q23F91V4	14:00:53	-24:54:06	40	1.777	2014-04-23T08:53:50
N20140422Q23F92V4	14:00:50	-22:57:42	40	1.822	2014-04-23T08:55:00
N20140422Q23F89V5	13:53:56	-21:58:30	40	1.931	2014-04-23T08:56:10
N20140422Q23F90V5	13:53:53	-23:56:54	40	1.904	2014-04-23T08:57:20
N20140422Q23F91V5	14:00:53	-24:54:06	40	1.823	2014-04-23T08:58:30
N20140422Q23F92V5	14:00:50	-22:57:42	40	1.872	2014-04-23T08:59:40
SLEW_QX_QY	14:00:50	-22:57:42	60	1.889	2014-04-23T09:01:10
N20140422Q24F93V1	13:53:14	-25:39:42	40	1.935	2014-04-23T09:02:20
N20140422Q24F94V1	13:53:10	-27:36:06	40	1.912	2014-04-23T09:03:30
N20140422Q24F95V1	14:00:24	-28:35:18	40	1.830	2014-04-23T09:04:40
N20140422Q24F96V1	14:00:21	-26:38:54	40	1.876	2014-04-23T09:05:50
N20140422Q24F93V2	13:53:14	-25:39:42	40	1.992	2014-04-23T09:07:00
N20140422Q24F94V2	13:53:10	-27:36:06	40	1.966	2014-04-23T09:08:10
N20140422Q24F95V2	14:00:24	-28:35:18	40	1.879	2014-04-23T09:09:20
N20140422Q24F96V2	14:00:21	-26:38:54	40	1.928	2014-04-23T09:10:30
N20140422Q24F93V3	13:53:14	-25:39:42	40	2.052	2014-04-23T09:11:40
N20140422Q24F94V3	13:53:10	-27:36:06	40	2.024	2014-04-23T09:12:50
N20140422Q24F95V3	14:00:24	-28:35:18	40	1.930	2014-04-23T09:14:00
N20140422Q24F96V3	14:00:21	-26:38:54	40	1.984	2014-04-23T09:15:10
N20140422Q24F93V4	13:53:14	-25:39:42	40	2.117	2014-04-23T09:16:20
N20140422Q24F94V4	13:53:10	-27:36:06	40	2.086	2014-04-23T09:17:30
N20140422Q24F95V4	14:00:24	-28:35:18	40	1.986	2014-04-23T09:18:40
N20140422Q24F96V4	14:00:21	-26:38:54	40	2.043	2014-04-23T09:19:50
N20140422Q24F93V5	13:53:14	-25:39:42	40	2.186	2014-04-23T09:21:00
N20140422Q24F94V5	13:53:10	-27:36:06	40	2.152	2014-04-23T09:22:10
N20140422Q24F95V5	14:00:24	-28:35:18	40	2.045	2014-04-23T09:23:20
N20140422Q24F96V5	14:00:21	-26:38:54	40	2.107	2014-04-23T09:24:30
SLEW_QX_QY	14:00:21	-26:38:54	60	2.128	2014-04-23T09:26:00
N20140422Q25F97V1	14:08:00	00:07:18	40	3.370	2014-04-23T09:27:10
N20140422Q25F98V1	14:08:00	-01:51:42	40	3.229	2014-04-23T09:28:20
N20140422Q25F99V1	14:14:23	-02:50:54	40	2.974	2014-04-23T09:29:30
N20140422Q25F100V1	14:14:23	-00:52:30	40	3.171	2014-04-23T09:30:40
N20140422Q25F97V2	14:08:00	00:07:18	40	3.567	2014-04-23T09:31:50
N20140422Q25F98V2	14:08:00	-01:51:42	40	3.411	2014-04-23T09:33:00
N20140422Q25F99V2	14:14:23	-02:50:54	40	3.126	2014-04-23T09:34:10
N20140422Q25F100V2	14:14:23	-00:52:30	40	3.344	2014-04-23T09:35:20
N20140422Q25F97V3	14:08:00	00:07:18	40	3.791	2014-04-23T09:36:30
N20140422Q25F98V3	14:08:00	-01:51:42	40	3.615	2014-04-23T09:37:40
N20140422Q25F99V3	14:14:23	-02:50:54	40	3.296	2014-04-23T09:38:50
N20140422Q25F100V3	14:14:23	-00:52:30	40	3.539	2014-04-23T09:40:00
N20140422Q25F97V4	14:08:00	00:07:18	40	4.045	2014-04-23T09:41:10
N20140422Q25F98V4	14:08:00	-01:51:42	40	3.846	2014-04-23T09:42:20
N20140422Q25F99V4	14:14:23	-02:50:54	40	3.486	2014-04-23T09:43:30
N20140422Q25F100V4	14:14:23	-00:52:30	40	3.760	2014-04-23T09:44:40
N20140422Q25F97V5	14:08:00	00:07:18	40	4.337	2014-04-23T09:45:50
N20140422Q25F98V5	14:08:00	-01:51:42	40	4.110	2014-04-23T09:47:00
N20140422Q25F99V5	14:14:23	-02:50:54	40	3.700	2014-04-23T09:48:10
N20140422Q25F100V5	14:14:23	-00:52:30	40	4.011	2014-04-23T09:49:20
SLEW_QX_QY	14:14:23	-00:52:30	60	4.099	2014-04-23T09:50:50
N20140422Q26F101V1	14:07:58	-03:34:30	40	4.172	2014-04-23T09:52:00
N20140422Q26F102V1	14:07:58	-05:32:54	40	3.970	2014-04-23T09:53:10
N20140422Q26F103V1	14:14:23	-06:30:06	40	3.591	2014-04-23T09:54:20
N20140422Q26F104V1	14:14:22	-04:33:42	40	3.872	2014-04-23T09:55:30
N20140422Q26F101V2	14:07:58	-03:34:30	40	4.486	2014-04-23T09:56:40
N20140422Q26F102V2	14:07:58	-05:32:54	40	4.254	2014-04-23T09:57:50
N20140422Q26F103V2	14:14:23	-06:30:06	40	3.820	2014-04-23T09:59:00
N20140422Q26F104V2	14:14:22	-04:33:42	40	4.141	2014-04-23T10:00:10
N20140422Q26F101V3	14:07:58	-03:34:30	40	4.852	2014-04-23T10:01:20
N20140422Q26F102V3	14:07:58	-05:32:54	40	4.581	2014-04-23T10:02:30
N20140422Q26F103V3	14:14:23	-06:30:06	40	4.082	2014-04-23T10:03:40
N20140422Q26F104V3	14:14:22	-04:33:42	40	4.451	2014-04-23T10:04:50
N20140422Q26F101V4	14:07:58	-03:34:30	40	5.282	2014-04-23T10:06:00
N20140422Q26F102V4	14:07:58	-05:32:54	40	4.964	2014-04-23T10:07:10
N20140422Q26F103V4	14:14:23	-06:30:06	40	4.383	2014-04-23T10:08:20
N20140422Q26F104V4	14:14:22	-04:33:42	40	4.811	2014-04-23T10:09:30
N20140422Q26F101V5	14:07:58	-03:34:30	40	5.795	2014-04-23T10:10:40
N20140422Q26F102V5	14:07:58	-05:32:54	40	5.416	2014-04-23T10:11:50
N20140422Q26F103V5	14:14:23	-06:30:06	40	4.732	2014-04-23T10:13:00
N20140422Q26F104V5	14:14:22	-04:33:42	40	5.234	2014-04-23T10:14:10
SLEW_QX_QY	14:14:22	-04:33:42	60	5.386	2014-04-23T10:15:40
N20140422Q27F105V1	14:07:54	-07:15:42	40	5.540	2014-04-23T10:16:50
N20140422Q27F106V1	14:07:53	-09:12:06	40	5.208	2014-04-23T10:18:00
N20140422Q27F107V1	14:14:22	-10:11:18	40	4.566	2014-04-23T10:19:10
N20140422Q27F108V1	14:14:21	-08:14:54	40	5.024	2014-04-23T10:20:20
N20140422Q27F105V2	14:07:54	-07:15:42	40	6.105	2014-04-23T10:21:30
N20140422Q27F106V2	14:07:53	-09:12:06	40	5.704	2014-04-23T10:22:40
N20140422Q27F107V2	14:14:22	-10:11:18	40	4.944	2014-04-23T10:23:50
N20140422Q27F108V2	14:14:21	-08:14:54	40	5.485	2014-04-23T10:25:00
N20140422Q27F105V3	14:07:54	-07:15:42	40	6.791	2014-04-23T10:26:10
N20140422Q27F106V3	14:07:53	-09:12:06	40	6.301	2014-04-23T10:27:20
N20140422Q27F107V3	14:14:22	-10:11:18	40	5.389	2014-04-23T10:28:30
N20140422Q27F108V3	14:14:21	-08:14:54	40	6.038	2014-04-23T10:29:40
N20140422Q27F105V4	14:07:54	-07:15:42	40	7.637	2014-04-23T10:30:50
N20140422Q27F106V4	14:07:53	-09:12:06	40	7.029	2014-04-23T10:32:00
N20140422Q27F107V4	14:14:22	-10:11:18	40	5.920	2014-04-23T10:33:10
N20140422Q27F108V4	14:14:21	-08:14:54	40	6.708	2014-04-23T10:34:20
N20140422Q27F105V5	14:07:54	-07:15:42	40	8.696	2014-04-23T10:35:30
N20140422Q27F106V5	14:07:53	-09:12:06	40	7.930	2014-04-23T10:36:40
N20140422Q27F107V5	14:14:22	-10:11:18	40	6.562	2014-04-23T10:37:50
N20140422Q27F108V5	14:14:21	-08:14:54	40	7.533	2014-04-23T10:39:00
SLEW_QX_QY	14:14:21	-08:14:54	60	7.839	2014-04-23T10:40:30
N20140422Q28F109V1	14:07:48	-10:56:54	40	8.164	2014-04-23T10:41:40
N20140422Q28F110V1	14:07:47	-12:53:18	40	7.479	2014-04-23T10:42:50
N20140422Q28F111V1	14:14:20	-13:52:30	40	6.244	2014-04-23T10:44:00
N20140422Q28F112V1	14:14:19	-11:54:06	40	7.128	2014-04-23T10:45:10
N20140422Q28F109V2	14:07:48	-10:56:54	40	9.346	2014-04-23T10:46:20
N20140422Q28F110V2	14:07:47	-12:53:18	40	8.479	2014-04-23T10:47:30
N20140422Q28F111V2	14:14:20	-13:52:30	40	6.948	2014-04-23T10:48:40
N20140422Q28F112V2	14:14:19	-11:54:06	40	8.046	2014-04-23T10:49:50
N20140422Q28F109V3	14:07:48	-10:56:54	40	10.814	2014-04-23T10:51:00
N20140422Q28F110V3	14:07:47	-12:53:18	40	9.730	2014-04-23T10:52:10
N20140422Q28F111V3	14:14:20	-13:52:30	40	7.814	2014-04-23T10:53:20
N20140422Q28F112V3	14:14:19	-11:54:06	40	9.193	2014-04-23T10:54:30
N20140422Q28F109V4	14:07:48	-10:56:54	40	12.483	2014-04-23T10:55:40
N20140422Q28F110V4	14:07:47	-12:53:18	40	11.265	2014-04-23T10:56:50
N20140422Q28F111V4	14:14:20	-13:52:30	40	8.893	2014-04-23T10:58:00
N20140422Q28F112V4	14:14:19	-11:54:06	40	10.622	2014-04-23T10:59:10
N20140422Q28F109V5	14:07:48	-10:56:54	40	13.333	2014-04-23T11:00:20
N20140422Q28F110V5	14:07:47	-12:53:18	40	12.890	2014-04-23T11:01:30
N20140422Q28F111V5	14:14:20	-13:52:30	40	10.239	2014-04-23T11:02:40
N20140422Q28F112V5	14:14:19	-11:54:06	40	12.280	2014-04-23T11:03:50
SLEW_QX_QY	14:14:19	-11:54:06	60	12.788	2014-04-23T11:05:20
N20140422Q29F113V1	14:07:39	-14:36:06	40	13.161	2014-04-23T11:06:30
N20140422Q29F114V1	14:07:37	-16:34:30	40	12.027	2014-04-23T11:07:40
N20140422Q29F115V1	14:14:18	-17:33:42	40	9.457	2014-04-23T11:08:50
N20140422Q29F116V1	14:14:16	-15:35:18	40	11.354	2014-04-23T11:10:00
N20140422Q29F113V2	14:07:39	-14:36:06	40	13.333	2014-04-23T11:11:10
N20140422Q29F114V2	14:07:37	-16:34:30	40	13.333	2014-04-23T11:12:20
N20140422Q29F115V2	14:14:18	-17:33:42	40	10.897	2014-04-23T11:13:30
N20140422Q29F116V2	14:14:16	-15:35:18	40	12.945	2014-04-23T11:14:40
N20140422Q29F113V3	14:07:39	-14:36:06	40	13.333	2014-04-23T11:15:50
N20140422Q29F114V3	14:07:37	-16:34:30	40	13.333	2014-04-23T11:17:00
N20140422Q29F115V3	14:14:18	-17:33:42	40	12.512	2014-04-23T11:18:10
N20140422Q29F116V3	14:14:16	-15:35:18	40	13.333	2014-04-23T11:19:20
N20140422Q29F113V4	14:07:39	-14:36:06	40	13.333	2014-04-23T11:20:30
N20140422Q29F114V4	14:07:37	-16:34:30	40	13.333	2014-04-23T11:21:40
N20140422Q29F115V4	14:14:18	-17:33:42	40	13.333	2014-04-23T11:22:50
N20140422Q29F116V4	14:14:16	-15:35:18	40	13.333	2014-04-23T11:24:00
N20140422Q29F113V5	14:07:39	-14:36:06	40	13.333	2014-04-23T11:25:10
N20140422Q29F114V5	14:07:37	-16:34:30	40	13.333	2014-04-23T11:26:20
N20140422Q29F115V5	14:14:18	-17:33:42	40	13.333	2014-04-23T11:27:30
N20140422Q29F116V5	14:14:16	-15:35:18	40	13.333	2014-04-23T11:28:40
SLEW_QX_QY	14:14:16	-15:35:18	60	13.333	2014-04-23T11:30:10
N20140422Q30F117V1	14:07:28	-18:17:18	40	13.333	2014-04-23T11:31:20
N20140422Q30F118V1	14:07:25	-20:15:42	40	13.333	2014-04-23T11:32:30
N20140422Q30F119V1	14:14:15	-21:14:54	40	13.333	2014-04-23T11:33:40
N20140422Q30F120V1	14:14:12	-19:16:30	40	13.333	2014-04-23T11:34:50
N20140422Q30F117V2	14:07:28	-18:17:18	40	13.333	2014-04-23T11:36:00
N20140422Q30F118V2	14:07:25	-20:15:42	40	13.333	2014-04-23T11:37:10
N20140422Q30F119V2	14:14:15	-21:14:54	40	13.333	2014-04-23T11:38:20
N20140422Q30F120V2	14:14:12	-19:16:30	40	13.333	2014-04-23T11:39:30
N20140422Q30F117V3	14:07:28	-18:17:18	40	13.333	2014-04-23T11:40:40
